"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68"
128178,"EDARADD","hsa-mir-335-3p","hsa-mir-18a-3p",0.002,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.951230639169128,-0.0220593339973289,0.0417354195717144,2.1329728762167,0.135899646571057,0.344411138354383,"hsa-mir-18a-3p","hsa-mir-335-3p",128178,16.1167016643058,17.080844832485,17.2547572941744,"14.4517609240736","17.342488711491","16.5357594664631","16.7349772552283","15.8365237876242","16.2464747176255","16.7580362185781","16.606538274622","16.1567975110238","13.9410008082988","17.3497264090821","17.9918052193007","15.3968047059982","10.6628223412305","14.8515080667313","17.3060463571598","13.1464554023201","17.0632498982446","13.5828497741666","15.5671980083232","16.6429955611423","13.6390960384061","15.9934209405537","7.30914740104419","16.9579724010697","16.9516532909233","16.9350409997365","17.5047385216375","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
140688,"NOL4L","hsa-mir-1270","hsa-mir-29c-3p",0.0035,FALSE,NA,NA,NA,"tarbase","tarbase",0.488541769275195,-0.602978929973186,0.162525651892987,-0.366338630200331,0.810962858326429,-0.0503009071409924,"hsa-mir-29c-3p","hsa-mir-1270",140688,15.2749361828326,15.4023035240606,16.3573453482763,"16.4970062483625","16.4838447586462","13.8378110711799","16.9190474057241","12.9042802115721","13.4159201015176","16.5178086197816","17.539141501186","14.140905768443","16.6050493069835","16.2134486153225","16.7788602162031","14.8394915131442","13.6881363310888","16.8180572864588","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
152485,"ZNF827","hsa-mir-29b-3p","hsa-mir-20b-5p",0.004,TRUE,NA,NA,NA,"tarbase","tarbase",0.504345584953716,-0.197838922359507,0.00898396660926057,1.31515818113164,0.787804334631588,-0.0563729138311314,"hsa-mir-20b-5p","hsa-mir-29b-3p",152485,15.7746683555372,15.8480830506401,16.5566049537374,"15.8120046444125","16.3698027830742","16.0968236341436","16.0195503896436","15.7112949299336","16.4439533033967","16.4088247146205","17.0692198800423","15.1702267381192","15.9117531015268","15.2493918185706","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
154796,"AMOT","hsa-mir-29c-3p","hsa-mir-29b-3p",0.0065,FALSE,NA,NA,NA,"tarbase","tarbase",0.162525651892987,-0.366338630200331,0.504345584953716,-0.197838922359507,0.421306115621743,-0.168533103161628,"hsa-mir-29b-3p","hsa-mir-29c-3p",154796,13.9472863167197,7.60880373432674,14.9496315936339,"11.1167646109141","17.3611906495223","17.6775087986119","16.4582749862197","17.995822261586","15.9308277615996","13.3445749354679","18.5126681577562","14.4400287086221","18.2637435469232","18.7081163691556","10.5391848029545","17.8760395038416","17.2146160482072","11.1918958998532","11.7520703163345","19.2829459121348","16.6479080320496","15.7081485039178","13.0479496160587","15.0378059907682","16.940571109349","16.9725189346696","17.2738851135049","16.9876626675161","10.4097368544725","18.4658791918933","16.8034373696889","18.1146839294081","14.2742948847992","10.7865202491684","16.0889024910508","17.5476360989015","15.013489770942","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
162073,"ITPRIPL2","hsa-mir-203a-3p","hsa-mir-10a-3p",0,FALSE,NA,NA,NA,"tarbase","tarbase",0.0689503172074437,0.489439123157074,0.614088185923758,0.36019733628671,0.850173245528032,-0.0375033350883747,"hsa-mir-10a-3p","hsa-mir-203a-3p",162073,18.2293033328742,17.6445951029206,18.4463210495172,"18.2463127984463","17.2755225085461","17.9012860410373","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
340527,"NHSL2","hsa-mir-221-5p","hsa-mir-9-5p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase",0.161900154955657,1.08671925317157,0.762788688713729,-0.0795066611988455,0.194321755442981,-0.313934450593463,"hsa-mir-9-5p","hsa-mir-221-5p",340527,-2,10.243434841385,10.2611212906502,"14.6367879130474","15.6363673291988","9.61548312443223","9.70208451753387","8.82441047198415","13.8386914767757","10.9113460233341","8.90960834142266","11.1337116913246","10.9006121469036","9.5478431738949","9.31210302421089","8.92026232470555","10.1025408299853","11.7755592924275","10.6753032704463","11.6617233807082","11.0123998323677","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
346653,"FAM71F2","hsa-mir-30b-3p","hsa-mir-142-5p",0.009,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.780499314048622,-0.187118398188078,0.0451382833756019,0.866552255550715,0.958589421668078,-0.0124057121149687,"hsa-mir-142-5p","hsa-mir-30b-3p",346653,13.4515577127792,11.8019197020215,10.7363437166378,"11.4164661142649","11.5457344697955","13.4281345005245","13.8851504594049","13.140809364129","12.6477989377641","11.6013898261916","11.8424971288702","12.8754421527757","10.9598264402411","13.1617700836826","12.4286779074164","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
619279,"ZNF704","hsa-mir-511-5p","hsa-mir-196a-5p",0,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.626289335322241,0.280822366126133,0.272390577436384,0.437034530475507,0.263406731812385,-0.228478026278981,"hsa-mir-196a-5p","hsa-mir-511-5p",619279,15.2538532443761,14.0731521825946,15.3668303971832,"18.5355122383337","12.5819417059891","16.1926819933719","14.1582958028885","18.00207595338","13.1475302464774","14.5889863198058","15.7864065888125","16.4531548925011","14.1379238576934","12.9505245235969","12.6188967511589","15.5193005586369","16.7594891052921","13.1718674312642","16.7434430295779","17.7042385986336","13.1592600708708","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
729830,"FAM160A1","hsa-mir-195-5p","hsa-mir-18a-5p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase",0.0465178735354217,-0.713940602248058,0.0183724665831381,1.36479706078864,0.537768778526338,0.135673218887831,"hsa-mir-18a-5p","hsa-mir-195-5p",729830,16.6843608500882,14.1126821651262,14.6824160261218,"14.9938917887805","14.1659098528","13.6467774572468","13.9828221475872","15.0039290861199","15.8304980525247","14.7779787113108","15.8406835829208","16.1316313550541","15.0149401680887","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
100462977,"MTRNR2L1","hsa-mir-155-5p","hsa-mir-10a-5p",0.0025,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29627439'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31118671'>PubMedLink</a>",NA,NA,"mirtarbase tarbase","tarbase",0.473401998563086,0.235037760247809,0.110638634433706,-0.362833497182984,0.426961354832642,-0.267686740950281,"hsa-mir-10a-5p","hsa-mir-155-5p",100462977,11.0719092024035,11.5432291133788,12.7103111607942,"11.7922023548302","9.61353793715463","19.6664926271798","10.742452215065","11.560074514937","10.7404550331697","-2","11.0929200420951","-2","10.2165145226058","12.8744940034603","-2","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
