"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","median1","median2","mRNA_pvalue","mRNA_logFC"
1952,"CELSR2","hsa-mir-18a-5p","hsa-mir-425-5p",0.0215,0.028,0,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30986552'>PubMedLink</a>","NA"," tarbase "," tarbase ",15.700917073734,14.5897396537916,0.481435434526876,-0.181829825676846
1952,"CELSR2","hsa-mir-425-5p","hsa-mir-328-3p",0.0205,0.0695,0.0065,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30986552'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30936722'>PubMedLink</a>","NA"," tarbase "," tarbase ",15.8535385727264,13.7590891654075,0.481435434526876,-0.181829825676846
1955,"MEGF9","hsa-mir-497-5p","hsa-mir-125b-5p",0.956,0.08,0.0055,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase ",17.466428254607,16.461387298834,0.808922605858592,-0.0592645711430233
2043,"EPHA4","hsa-let-7c-5p","hsa-mir-143-5p",0.176,0.4875,0,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  ",15.8320856884203,14.1231139984265,0.978239090221167,0.00707054145241181
2043,"EPHA4","hsa-mir-301a-3p","hsa-mir-143-5p",0.0145,0.5095,0.0055,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",15.5438027239854,14.3039100366434,0.978239090221167,0.00707054145241181
2059,"EPS8","hsa-mir-149-5p","hsa-mir-181d-5p",0.0545,0.417,0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30014744'>PubMedLink</a>","NA","NA"," tarbase ","mirtarbase  ",18.653346047682,17.2943636826936,0.786853109932181,-0.0638811701032564
2059,"EPS8","hsa-mir-192-5p","hsa-mir-149-5p",0.011,0.025,0.0055,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/29731868'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30014744'>PubMedLink</a>","NA","mirtarbase tarbase "," tarbase ",18.4256924462263,17.4149951074339,0.786853109932181,-0.0638811701032564
2059,"EPS8","hsa-mir-27b-3p","hsa-mir-493-5p",0.025,0.2155,0.006,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.5551433948932,17.1569261533739,0.786853109932181,-0.0638811701032564
2099,"ESR1","hsa-mir-130a-3p","hsa-mir-182-5p",0.0465,0.0275,0.004,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11856647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14528100'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15033914'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15090226'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15738791'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15802376'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18451176'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20420908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25592968'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27127126'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27272849'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28259906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28849169'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29644882'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30182951'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30341688'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30385323'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30593524'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30737997'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30790283'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30873755'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30877098'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3164526'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7639112'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7976507'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8033827'>PubMedLink</a>","mirtarbase  "," tarbase ",14.1947203881818,12.6795504314945,0.900433840185911,-0.0346517470067699
2099,"ESR1","hsa-mir-130a-3p","hsa-mir-874-3p",0.062,0.194,0.001,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11856647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14528100'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15033914'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15090226'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15738791'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15802376'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18451176'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20420908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25592968'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27127126'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27272849'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28259906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28849169'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29644882'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30182951'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30341688'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30385323'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30593524'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30737997'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30790283'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30873755'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30877098'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3164526'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7639112'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7976507'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8033827'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",13.9846997897543,12.7140833399549,0.900433840185911,-0.0346517470067699
2099,"ESR1","hsa-mir-182-5p","hsa-mir-874-3p",0.018,0.1415,5e-04,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11856647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14528100'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15033914'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15090226'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15738791'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15802376'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18451176'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20420908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25592968'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27127126'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27272849'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28259906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28849169'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29644882'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30182951'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30341688'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30385323'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30593524'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30737997'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30790283'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30873755'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30877098'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3164526'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7639112'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7976507'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8033827'>PubMedLink</a>"," tarbase ","mirtarbase  ",14.0699203962884,12.6497324136407,0.900433840185911,-0.0346517470067699
2099,"ESR1","hsa-mir-193a-3p","hsa-mir-182-5p",0.2445,0.0115,0,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11856647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14528100'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15033914'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15090226'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15738791'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15802376'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18451176'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20420908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25592968'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27127126'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27272849'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28259906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28849169'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29644882'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30182951'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30341688'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30385323'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30593524'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30737997'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30790283'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30873755'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30877098'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3164526'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7639112'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7976507'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8033827'>PubMedLink</a>"," tarbase "," tarbase ",14.4940026471185,12.767020102098,0.900433840185911,-0.0346517470067699
2195,"FAT1","hsa-let-7c-5p","hsa-mir-190a-5p",0.036,0.017,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/30514309'>PubMedLink</a>"," tarbase "," tarbase ",18.3769622234505,17.3442287658441,0.952172763826658,0.0146073529492833
2195,"FAT1","hsa-mir-532-3p","hsa-mir-582-5p",0.0665,0.092,0.001,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/30514309'>PubMedLink</a>"," tarbase "," tarbase ",18.1622619343705,16.8349896447788,0.952172763826658,0.0146073529492833
2200,"FBN1","hsa-mir-497-5p","hsa-mir-9-5p",0.0175,0.1025,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12837131'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19573590'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20672986'>PubMedLink</a>"," tarbase "," tarbase ",20.5373967905199,18.0026396348895,0.431937860880742,0.189698354181125
2202,"EFEMP1","hsa-let-7a-2-3p","hsa-mir-497-5p",0.0155,0.255,0.0045,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/25987128'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28740094'>PubMedLink</a>"," tarbase "," tarbase ",20.2406776813119,16.9276959613727,0.644460717216516,-0.106808877201312
2202,"EFEMP1","hsa-mir-190a-5p","hsa-mir-214-5p",0.272,0.036,0.0015,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/25987128'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28740094'>PubMedLink</a>"," tarbase "," tarbase ",18.9850036842493,17.1356247794606,0.644460717216516,-0.106808877201312
2202,"EFEMP1","hsa-mir-214-5p","hsa-mir-125b-5p",0.036,0.0285,0.002,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/25987128'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28740094'>PubMedLink</a>"," tarbase "," tarbase ",18.7904901918262,17.6197390641895,0.644460717216516,-0.106808877201312
2247,"FGF2","hsa-mir-190a-5p","hsa-mir-199a-3p",0.268,0.041,0.0055,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/21666078'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/23269581'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25931818'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/26079799'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/11485304'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21834878'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22228819'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24329908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2433691'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25403884'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25636512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26461038'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28619014'>PubMedLink</a>"," tarbase ","mirtarbase  ",16.0506889490741,15.0320995296501,0.930738373881374,-0.022323746659376
2247,"FGF2","hsa-mir-190a-5p","hsa-mir-199b-3p",0.262,0.031,0.0015,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11485304'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21834878'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22228819'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24329908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2433691'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25403884'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25636512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26461038'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28619014'>PubMedLink</a>"," tarbase ","mirtarbase  ",16.0506889490741,15.0320995296501,0.930738373881374,-0.022323746659376
2247,"FGF2","hsa-mir-195-3p","hsa-mir-877-5p",0.0245,0.806,0.0035,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11485304'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21834878'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22228819'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24329908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2433691'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25403884'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25636512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26461038'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28619014'>PubMedLink</a>","mirtarbase  "," tarbase ",16.7398533140633,15.5415674849093,0.930738373881374,-0.022323746659376
2247,"FGF2","hsa-mir-199a-3p","hsa-mir-195-3p",0.029,0.024,0.002,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/21666078'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/23269581'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25931818'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/26079799'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11485304'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21834878'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22228819'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24329908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2433691'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25403884'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25636512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26461038'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28619014'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",17.008945579629,14.8128792320142,0.930738373881374,-0.022323746659376
2247,"FGF2","hsa-mir-199a-3p","hsa-mir-582-5p",0.0335,0.246,0.0095,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/21666078'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/23269581'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25931818'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/26079799'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11485304'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21834878'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22228819'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24329908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2433691'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25403884'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25636512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26461038'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28619014'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",17.7249995394194,14.7803676031696,0.930738373881374,-0.022323746659376
2247,"FGF2","hsa-mir-199b-3p","hsa-mir-195-3p",0.0275,0.022,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11485304'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21834878'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22228819'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24329908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2433691'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25403884'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25636512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26461038'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28619014'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",17.008945579629,14.8128792320142,0.930738373881374,-0.022323746659376
2247,"FGF2","hsa-mir-199b-3p","hsa-mir-582-5p",0.0455,0.2505,0.008,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11485304'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21834878'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22228819'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24329908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2433691'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25403884'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25636512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26461038'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28619014'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",17.7249995394194,14.7803676031696,0.930738373881374,-0.022323746659376
2247,"FGF2","hsa-mir-32-5p","hsa-mir-192-5p",0.0155,0.038,5e-04,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/29731868'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/11485304'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21834878'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22228819'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24329908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2433691'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25403884'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25636512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26461038'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28619014'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",16.2010285999763,14.8336911401663,0.930738373881374,-0.022323746659376
2247,"FGF2","hsa-mir-7-1-3p","hsa-mir-582-5p",0.332,0.2125,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11485304'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12393937'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21834878'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22228819'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24329908'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2433691'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25403884'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25636512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26461038'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28619014'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",15.8302904940176,14.3082607744119,0.930738373881374,-0.022323746659376
2263,"FGFR2","hsa-mir-19a-3p","hsa-mir-942-5p",0.0225,0.0105,0.008,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10585768'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12618336'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12618336'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15310757'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15796961'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15796961'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21996728'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24924168'>PubMedLink</a>"," tarbase "," tarbase ",17.3026569320725,15.6987255631065,0.347040953483241,-0.233733034150547
2274,"FHL2","hsa-mir-17-5p","hsa-mir-10a-5p",0.129,0.0235,0.003,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30302813'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11062252'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23383046'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9150430'>PubMedLink</a>"," tarbase ","mirtarbase  ",18.1974149842003,15.9643541253263,0.969441163264576,0.00923739064355829
2289,"FKBP5","hsa-mir-2110","hsa-mir-23a-5p",0.0145,0.012,0.0045,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",18.6217473595233,17.3424640245522,0.705899947258347,0.0933219401749068
2296,"FOXC1","hsa-mir-125a-3p","hsa-mir-185-3p",0.535,0.2165,0.003,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/28912845'>PubMedLink</a>","mirtarbase  "," tarbase ",17.5365127837184,16.3939976125512,0.85068084119814,-0.0460724286960682
2296,"FOXC1","hsa-mir-20b-5p","hsa-mir-483-5p",0.0115,0.7755,0.0065,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/28912845'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",17.5896000856182,16.5396675728896,0.85068084119814,-0.0460724286960682
